,perturbation,E2F_target_genes,DNA_damage_response,MAPK_pathway,PI3K_AKT_pathway,n_genes,KO_MYC,KO_TP53,HIGH_CDKN1A,KO_BRCA1,KO_KRAS,KO_PTEN,_scvi_batch,_scvi_labels,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31
618,PTEN,0.0103546816214423,0.8633258095332399,0.1949389966989284,0.7343935573349111,311.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,BRCA1,0.2786247447628242,0.6378935671515745,0.8244620828102383,0.992116000281165,320.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PTEN,0.5902741732372916,0.939806372756812,0.04006659312959,0.5773349075012467,322.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PTEN,0.1918942769441457,0.2022991222580296,0.0674642010510977,0.3456275433203283,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,TP53,0.7740451453120999,0.7428718114122473,0.9175130116645348,0.9144028418624678,335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,MYC,0.9824455490571936,0.4755383298119873,0.557954347979269,0.7894707585160509,307.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,KRAS,0.7778090677420775,0.0902299027587811,0.4712296078894215,0.2584130155648614,315.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PTEN,0.2422389294807224,0.7333361600085856,0.5136088189498207,0.3121674310107947,315.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,BRCA1,0.9343533972631612,0.674852428418389,0.6681570696715696,0.0274004431312999,330.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,non-targeting,0.7113383619696633,0.1190328015715775,0.5818595618658572,0.2804732538577524,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,TP53,0.9904533665565628,0.5005701728791228,0.3943227153783408,0.2372623780331479,318.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,BRCA1,0.4574205522108931,0.429336283931737,0.1776694327066817,0.1333800567320947,324.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,non-targeting,0.174114760261057,0.248248721674505,0.8438628777879983,0.6502331631114743,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,non-targeting,0.2072748090127369,0.5800639841365836,0.34656259379064,0.6086438109931351,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,TP53,0.9937437154319498,0.5397397138063349,0.6889436479237028,0.9551180139027892,291.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,BRCA1,0.8127613861747689,0.1979304737084289,0.1528275879436389,0.4242904864840822,308.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,KRAS,0.911308470849122,0.9435305912742556,0.6497583358189585,0.6561637016677642,331.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,TP53,0.9029306374344928,0.2936819285470926,0.3915026106094502,0.1138545629357562,326.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,KRAS,0.8300269752202422,0.1077763392804388,0.5124729614323401,0.2683292714291017,315.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,BRCA1,0.9725337333183032,0.1981197749926375,0.6118440441310181,0.8446579837998688,332.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,MYC,0.4556290453344435,0.5596436105857985,0.0618548426780396,0.865674640606429,305.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,MYC,0.3525231936374655,0.8734861451755627,0.3229570248202051,0.9362802549981648,316.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,TP53,0.1451680448192808,0.5552994306624878,0.5767967990006009,0.9005444777782555,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PTEN,0.6025942279445645,0.8711544651487915,0.0067502797258299,0.2627629429537353,302.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PTEN,0.1505087348021403,0.4731880252469439,0.3090826409682781,0.2933244821158606,340.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PTEN,0.874170715925934,0.1315820977090094,0.3926834818941963,0.2580152272127953,348.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PTEN,0.2831241489158047,0.7577993497076829,0.4726638372995521,0.2134539404242669,334.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PTEN,0.0401201500737431,0.0163488090671257,0.2095782484146361,0.5257153851150934,338.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,KRAS,0.4833219090987866,0.7678598772717873,0.2856646240195603,0.1708141264740234,313.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,MYC,0.573659414450838,0.6042303608462323,0.2460424422862104,0.0098031138420006,307.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PTEN,0.5545085454289199,0.176991534527201,0.9293186958724248,0.5590987811897976,324.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,KRAS,0.9091225047873864,0.0052732845086992,0.493298363603747,0.4991994988518131,306.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PTEN,0.4703242048082929,0.0414810156861698,0.1100826479600954,0.7196225522965009,300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,TP53,0.8363919167497689,0.3445365263700977,0.7465665804552275,0.4048996394389991,328.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,non-targeting,0.99244964687298,0.1619753904338323,0.3813384358677509,0.2116223815233341,311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,KRAS,0.7711191983819256,0.6657011050755134,0.7121490542678333,0.8928026062994172,310.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,non-targeting,0.3394087712955852,0.2591869342114751,0.7031463727303315,0.6709462601222222,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,KRAS,0.3371665242406499,0.5418002873857195,0.066001844422195,0.3935161775536401,338.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,BRCA1,0.6832539756223655,0.7966565240953557,0.8987789801771359,0.5700457670080612,306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,MYC,0.5191401455862855,0.5884675068334915,0.4688173176432493,0.6225432928924836,316.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,MYC,0.5435047499204954,0.653969478707121,0.2421924875503825,0.1723832130246587,323.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,non-targeting,0.2660261642398378,0.1863289305328257,0.4275284410589287,0.8344154418998236,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,BRCA1,0.8678252777234748,0.0920907590776425,0.3994511037083174,0.5219917937611052,302.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,BRCA1,0.383370047969315,0.7805515309727059,0.2813217374162516,0.2400496211967401,325.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PTEN,0.9210731578202088,0.938421879771914,0.5598856061916101,0.412204813691986,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,TP53,0.7632439752778057,0.1341620056410477,0.1172277380237176,0.3868532900791976,313.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,KRAS,0.1490309769295007,0.1181107786711465,0.5570205625589084,0.8826673297965834,333.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PTEN,0.8112539593930995,0.6183282516728732,0.3896228926406312,0.7517253918330533,323.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,non-targeting,0.4903373842679178,0.5760427725010403,0.3074873391521818,0.3504515227210055,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,KRAS,0.3851285820746074,0.397781295399966,0.404119091981952,0.5497145200927248,309.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,TP53,0.4704964001936108,0.3728172408519978,0.5728860920796124,0.3662851664735773,319.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PTEN,0.6198146259243711,0.605495794903044,0.029016839958647,0.6238381090918209,304.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,MYC,0.1906995375558745,0.756219345099934,0.8713061770682284,0.9578321911723392,316.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,BRCA1,0.9129282422025424,0.8767169898491316,0.119943039010695,0.1709357106257321,308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,KRAS,0.2541112538416629,0.6188814691268072,0.3352559333896531,0.7485442589220646,313.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,BRCA1,0.1069898496861071,0.1760936478378465,0.4937330934427386,0.7309421338916201,337.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,TP53,0.8559154568238057,0.2879002568401755,0.7418676410915525,0.3164990470489457,312.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,TP53,0.1310309111985986,0.842360490843182,0.5885297496055494,0.1584538121295098,328.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,TP53,0.1463905163916584,0.800580113705949,0.923674428953651,0.9256091008834936,307.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,MYC,0.8918401407749756,0.1367488368881129,0.3219228511646111,0.3022191717972995,327.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,TP53,0.7475999865457581,0.24593727928823,0.4959160850592621,0.8452636501206325,312.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,KRAS,0.7691272810660019,0.2708834959447365,0.8736063811410449,0.4588744631876945,312.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,TP53,0.7058448236043184,0.4964927645216515,0.0762162873631537,0.1001125072911764,332.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,non-targeting,0.7553461760955402,0.7155951221025608,0.1192816617922974,0.8777959718879539,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,TP53,0.0331464196784589,0.5606922358615956,0.1818633191646297,0.5405069147986375,338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,MYC,0.3976390096032899,0.2520970767341662,0.1238956364718135,0.506514162117877,307.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,KRAS,0.4016681660185096,0.7605737555756057,0.9719177324274232,0.3782023941032195,326.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,non-targeting,0.1817677003518494,0.9055826823977784,0.0119137199868186,0.5191371905897245,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,non-targeting,0.4110562966658974,0.8868729447827501,0.7861936994912796,0.5435017296768181,321.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,KRAS,0.3317719788288066,0.1609104119629015,0.530505619824237,0.8256318228098273,323.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,BRCA1,0.9346884435154698,0.4923748596469848,0.0526531269645791,0.3774992336673152,338.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,MYC,0.7464035850354395,0.4583059767633425,0.1414563465850297,0.9176937195108846,323.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PTEN,0.1236999859883699,0.3712776415307703,0.9198757073213396,0.1958783288204679,316.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,KRAS,0.4896295956294803,0.9335133218843475,0.0905843549057743,0.94255461598408,324.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,KRAS,0.6831228419592994,0.3508441553981672,0.7117792258975078,0.7753915997075673,312.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,MYC,0.7416439651341734,0.9850848738818344,0.1864290041678448,0.3244448095755963,343.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,KRAS,0.1524372890515455,0.6046491214747723,0.8264752590104364,0.4701476701353934,332.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,MYC,0.4883588760442721,0.778507431479541,0.7988567916497259,0.8527437950141455,324.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,BRCA1,0.0909855623926203,0.709198127780943,0.8444450174178061,0.9721075635822992,335.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,TP53,0.0277218683779433,0.8139178469532241,0.9048570251405784,0.8824663569795316,324.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,MYC,0.2850570761143661,0.91182988484382,0.3661778932395407,0.4936422929628659,329.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,KRAS,0.1803344535516516,0.9046447957658966,0.2655976715635397,0.0962899486826742,311.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PTEN,0.0993401642980699,0.7860755178203185,0.5069720973496036,0.7994150929424256,313.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PTEN,0.1584109527263444,0.6496355348323224,0.7571841783773051,0.0982092922485246,335.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,non-targeting,0.8162361633980528,0.2956299240463557,0.9451478022522716,0.9199766324240884,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,BRCA1,0.8566581336325565,0.6173692703268105,0.901896449657302,0.6312859360337778,317.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,non-targeting,0.3427473077465486,0.8725786125641232,0.8136911032872634,0.6139407962448346,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,KRAS,0.773371483863073,0.463348047826896,0.556122618518804,0.7083499920315423,314.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,KRAS,0.8954940098287042,0.6275709803418804,0.8425777065167974,0.069911479313548,313.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PTEN,0.3343893137655284,0.2476748809287737,0.5922592731728977,0.1867854968285275,299.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,BRCA1,0.0292873982051611,0.5968119094183809,0.3835037662793573,0.7530804499603714,313.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,MYC,0.56019453624311,0.195172797866608,0.4341761433320612,0.5441736720722995,315.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,BRCA1,0.6649651991535371,0.2020253364662523,0.5330424968595002,0.0720859714469646,317.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,MYC,0.5349941083384291,0.192612750030365,0.3404930137628529,0.8723619961783656,311.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,KRAS,0.0488558216945157,0.4779908568584909,0.0046916123860227,0.8536468648021904,299.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PTEN,0.5722699951389009,0.2027193669467721,0.0646740187562004,0.5536714567145418,304.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,TP53,0.8230866607932692,0.4604591724268233,0.4670108834134379,0.416502278251595,304.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,non-targeting,0.9279290744469314,0.3261974301365199,0.7472816551765092,0.4800654191136075,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,non-targeting,0.2274846824473995,0.8962579415378273,0.6404196979122257,0.4953649758415843,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,MYC,0.8951232996926559,0.904085094525104,0.6365451352280106,0.1758025641558347,327.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,MYC,0.2843936448341039,0.0441867666914248,0.837731784638556,0.7466413583694881,308.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,non-targeting,0.51682700455711,0.4064748418175389,0.6451348183286111,0.9451454670027788,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,non-targeting,0.7544156022973639,0.1874096733399848,0.6457806452196848,0.1013192913250266,308.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,KRAS,0.4955431531271277,0.3676235255129809,0.286380231409619,0.6585135784596845,337.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,non-targeting,0.2972987299163279,0.2168158049067963,0.1965041950788422,0.9255422820686416,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,TP53,0.7483725774849977,0.9367468804606168,0.9568146215179096,0.3061909181373315,327.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,non-targeting,0.7241918049239856,0.3559030339708854,0.5448336324046704,0.864995961607635,307.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PTEN,0.5587879167632779,0.808883280735692,0.2476430690449141,0.897032409176293,321.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,KRAS,0.7434481946769914,0.4408277946565223,0.5839581808432586,0.0821573209057838,302.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,TP53,0.2095587138562603,0.3948554623760208,0.1593152390194595,0.8312807608055267,318.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,MYC,0.2975183852198008,0.9499237578801066,0.439551259721429,0.4705525990512356,305.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,MYC,0.947561078638808,0.7944505379983632,0.3366740516944799,0.0249030278675804,328.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,BRCA1,0.470976455912891,0.1883960971855826,0.619841193075397,0.6896937853452106,305.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,BRCA1,0.895362842559111,0.1444957507671568,0.3579790328556055,0.0484190763132676,304.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,MYC,0.5810141637613037,0.1212268376006259,0.7993269218886958,0.1785506596273816,324.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,TP53,0.6745674637804255,0.7070422271609244,0.6629695334689155,0.2213027496894364,314.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,BRCA1,0.2090743401398248,0.1568484167585825,0.2179745791107884,0.1720649979874331,314.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,KRAS,0.8347746450029173,0.0841839088546605,0.367189341635762,0.630573996161181,313.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PTEN,0.3568021382447492,0.1901651191791864,0.2818775653297627,0.8577361249785276,302.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PTEN,0.5749544822133622,0.0259240457157038,0.6581760609985288,0.1124746872246841,325.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,KRAS,0.4137774422914273,0.8947992654902257,0.3333239193490919,0.4996452393992028,310.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PTEN,0.2227305066027514,0.8067339715164618,0.1741793107377749,0.7844054469898273,320.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,KRAS,0.5101830890868376,0.6772616031323544,0.1187161957997985,0.0056997588154389,310.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,PTEN,0.903002535852902,0.0441461756333867,0.5268790953388799,0.59193352738364,308.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
