,perturbation,E2F_target_genes,DNA_damage_response,MAPK_pathway,PI3K_AKT_pathway,n_genes,KO_MYC,KO_TP53,HIGH_CDKN1A,KO_BRCA1,KO_KRAS,KO_PTEN,_scvi_batch,_scvi_labels,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,score_E2F_targets,score_p53_targets,score_DNA_damage,score_MAPK_ERK,score_PI3K_AKT
812,MYC,0.1958202806162078,0.6475012136386509,0.7323063183847478,0.1336335106985255,324.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28430843353271484,-0.92839617314546,-0.22041751013861743,-0.007856557724323698,0.04449544634137825
813,TP53,0.3379314103717216,0.0523424942872605,0.3386942307689373,0.8660132682335362,321.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0470540117334437,-0.5501122184421704,-0.4110184422245733,-0.16296000785015985,0.5117338997977121
814,BRCA1,0.8854439474316368,0.167622445500991,0.346832193146024,0.6919993528485764,323.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011590003967285156,-1.0292127588520879,0.49747218379267943,0.05354196670207578,0.07004277365548273
815,BRCA1,0.8649818112127973,0.7082755561964075,0.7352232103785376,0.8641073899733805,316.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028415877730758154,-0.8717787680418596,-0.10053697162204323,0.07937282399928325,-0.13473671504429396
816,non-targeting,0.558620397252891,0.7243979734988368,0.2259943252334952,0.7065675944357175,311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45061805159957324,-0.7448991941369099,-0.03891702581334999,0.04339310666348073,0.2876062665666854
817,MYC,0.2086456926062786,0.9535542998378226,0.8747876155947479,0.5489073041089747,311.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7716045167711045,-0.9612643304078474,-0.06371187280725543,-0.24760282394733824,-0.430210290636335
818,non-targeting,0.4944456859445909,0.9780257568336136,0.7244721988621335,0.2494046914981237,317.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.287905502319336,-1.104057152374931,-0.2514325283191823,0.40067300593599375,0.038062449863978776
819,KRAS,0.5960801805372471,0.1044262644537722,0.1783246130761101,0.4943881995277178,305.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005875983061613965,-1.1199885990308678,-0.38106920807449907,0.4918110908345972,0.06070379529680525
820,BRCA1,0.2160904044299153,0.0635440641074983,0.3009760013189049,0.3948662142236284,330.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36923427581787105,-1.0141331672668457,0.6184164400453922,-0.11706652134022799,-0.1532766614641463
821,KRAS,0.5492055005187704,0.6331187779429864,0.915999172078265,0.6607011195000241,327.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38828169504801435,-0.9928829980933147,0.18493937033194086,0.14206685411169184,0.020841993604387543
822,KRAS,0.3789106978013022,0.9102732343155472,0.6929506060444888,0.6282984227158751,298.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3414714389377169,-0.2675204484359077,-0.4240834059538665,0.45135017963165924,-0.09202322278703967
823,MYC,0.4446964143892838,0.0450262331784245,0.997863395778286,0.7232724191907793,302.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10287683981436269,-0.7847119455752165,-0.08467493410463667,0.7119845816429626,0.10882004329136441
824,KRAS,0.0658085995078239,0.102237065397129,0.3374206799592203,0.3597705466160753,295.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3538751213638871,-1.013391279137653,-0.49165755731088145,0.4587743840319045,-0.3337921278817313
825,BRCA1,0.1306287440916351,0.0602470209886824,0.8816543623658459,0.737500680294882,322.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5401814919930918,-0.983862829208374,-0.25208979712592217,0.2944003044290746,0.0254405975341796
826,non-targeting,0.9579048002606604,0.3109150463327055,0.4388914408830878,0.0308380905614652,312.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4128910347267434,-1.1272463964379353,-0.48256546303077985,0.24446332809772886,0.05629144396100716
827,MYC,0.6382259863606922,0.0034246684465827,0.7067525437104798,0.8809672473239334,315.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20392667982313362,-0.8504462138466213,0.1785678298385054,-0.30196322380228247,-0.650639820098877
828,MYC,0.7121831205601689,0.7376516465623335,0.9777030088555314,0.3795618010699038,311.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24050452620894824,-0.6910262646882429,-0.3646546081260398,-0.27849310611156697,-0.4532365390232631
829,BRCA1,0.7272676912933461,0.6908458755290579,0.8382928210993479,0.8157721544674106,303.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028591269033926503,-0.9827859049258025,0.262299742522063,0.040075344735003515,-0.37704963684082027
830,PTEN,0.4128252523713942,0.7599525805591862,0.3692411771506665,0.3707228264209964,312.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03783550968876592,-1.1616458053174226,0.07781986660427531,-0.12160959040865005,0.29877550942557196
831,non-targeting,0.3003645098751356,0.2145795871406417,0.8651725458703354,0.0116915428960417,306.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01482649909125433,-1.0254079652869184,-0.6784027240894459,-0.0818163526819109,0.4129507337297713
832,BRCA1,0.5984886459670768,0.240614828968104,0.5379350079342057,0.9941155889188148,312.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3689846674601238,-1.0255627839461616,0.6575422710842558,-0.20147869028943632,-0.380522768838065
833,KRAS,0.977526649156391,0.3005735351594648,0.1586519432749666,0.4819573057918833,302.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2175228118896484,-1.0027085345724356,0.24936878769486026,-0.22150570889736731,0.2244831085205079
834,PTEN,0.5454467138458394,0.9073696354583346,0.0127306159536458,0.2193424260140558,308.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03817491531372075,-0.6867001077403193,0.4381030259308991,-0.18689070559562526,0.26592238289969305
835,BRCA1,0.1618924588608952,0.7910532879213849,0.9753877424350718,0.5257895827105877,303.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909436685067635,-0.4330847698709238,-0.2164406458536785,0.35858739081849444,-0.019682366507393967
836,TP53,0.2234269537576703,0.0977169273242622,0.5117395686110313,0.2657269299754052,323.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16880757720382134,-0.9250571250915527,0.0703016069200304,0.01746819272954414,-0.7372915949140275
837,KRAS,0.3029274577824252,0.8800428414785358,0.8443673068915866,0.5848371303174432,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3133039933663826,-0.8319886622221575,-0.9093843318797924,0.16085789051461719,0.150495774405343
838,PTEN,0.3890291821884212,0.6961857019147742,0.4188707315169265,0.351946758940213,321.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2199758670948171,-0.7764590574347454,0.21239489096182362,0.05457835907631736,0.47029781341552734
839,PTEN,0.8659317331382681,0.2528953879288184,0.4313526114280059,0.1856900800679201,322.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28728468153211817,-0.8621556841808816,-0.2617962201436359,0.5957886959644074,-0.29034256253923707
840,non-targeting,0.9439716998507596,0.6607606903624519,0.5367415187106207,0.0030738806422412,325.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09732610914442286,-0.8530082557512366,-0.07975010342068156,-0.2760131369245813,-0.11672191619873051
841,KRAS,0.9719241579769392,0.9158644910844564,0.8096314672926486,0.012473348816731,316.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03091190126207133,-0.8754049467003865,-0.16057638945402908,-0.4892956104684384,0.030063383919852305
842,MYC,0.0572384482191573,0.277000417021691,0.6582955242953643,0.1166495349474371,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13881015424375187,-0.7197969353717307,-0.16605251806753651,0.4909646947333153,-0.4347895213535853
843,TP53,0.517542905443691,0.5551688961803403,0.1524849457630033,0.3800922629593362,315.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07452019232290752,-1.2113260683806049,-0.6753328923825863,-0.23398902974230196,-0.7431124278477259
844,TP53,0.6534047242500624,0.3703159258460227,0.5519823568241362,0.8029749646780696,318.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6569998281973379,-0.7089786716129468,0.12998852199978295,0.5904156055856258,-0.29184977667672296
845,non-targeting,0.0010071250677149,0.0740771072610815,0.9009055459813082,0.942068600144362,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11292727435076677,-0.8941635463548743,-0.05097033182779964,0.49689045764030304,-0.16739247185843342
846,non-targeting,0.0329818708301623,0.8505652567277855,0.5955461721621521,0.6871939631004758,318.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5760793968483253,-0.8541505979455036,-0.3021936946445041,-0.33371457850679453,0.11765512738909045
847,BRCA1,0.049457546501107,0.9771315682944052,0.4805342076480873,0.3415687801522661,302.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6563544238055197,-1.1536678728849994,-0.12003317585697881,-0.38022879945470933,-0.33601215907505577
848,BRCA1,0.8675348736619266,0.3331424588568961,0.125823678104275,0.8732983503443001,323.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1091084074091029,-0.8755729758221169,0.3732464048597548,-0.1100269074135638,0.30178993770054396
849,KRAS,0.984821313328857,0.2174726780425481,0.859662572442094,0.9173999805500496,340.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6815710067749023,-0.6784569532974907,-0.07910385838261358,-0.3584090922741181,-0.21797248295375282
850,PTEN,0.0631177950707717,0.8174325887910868,0.6567294653452704,0.7986854785966031,314.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7401071424837466,-0.8198024894880213,-0.15240887535942926,0.33156153496275564,-0.07363854816981719
851,TP53,0.1202613221661755,0.4866490078896808,0.8258231132555088,0.2108987798818958,321.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1994687892772533,-1.0980688323145327,-0.1363549126519099,-0.20367979293173932,0.0067086356026786476
852,MYC,0.7625475323748326,0.573112175635947,0.6326606297803681,0.9472168848261008,307.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006823504412616366,-0.6862810839777407,0.5839650048149956,0.1471957937200019,-0.2424589157104493
853,PTEN,0.945514355923584,0.4799437028876305,0.938199783242266,0.346937414182585,324.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10187062863950391,-0.5994420424751614,-0.36571452529342086,0.5907130992158931,-0.35354946681431354
854,TP53,0.5076759350933844,0.6429143619624532,0.4099937430100531,0.5890281764621106,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15022538503011051,-0.817916086445684,-0.47288773148148144,0.30653818820385226,-0.07160442897251662
855,MYC,0.1734430813200211,0.0868544356745176,0.6735682026063043,0.9632947009687396,314.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4766232631824634,-1.219248516663261,-0.3551913261413575,0.3150404909823805,-0.18821513312203542
856,BRCA1,0.726865738585632,0.0677423064001812,0.1372933962218687,0.3930851362306277,323.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11384716033935538,-1.0446226576100224,-0.2068481374669957,0.5101991653442384,-0.10483939307076584
857,PTEN,0.7822960989160062,0.1950404147971637,0.1362688649845022,0.7453630980460237,320.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1394899509571217,-1.146575461263242,-0.0071492689627188355,0.0781283236564474,-0.1770826067243303
858,PTEN,0.6131766957288859,0.7733285555131131,0.0917643205177701,0.0021713346851304,325.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19719046486748604,-0.5595163055088208,-0.3250818535133644,-0.3380212073630475,0.04867387499128051
859,KRAS,0.0118691277338159,0.6565380093301207,0.708292549519299,0.5275710642790764,311.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22827639049953885,-1.1207439743954202,0.3149694725319192,-0.15897854947029266,0.22167211260114383
860,TP53,0.7948385096296726,0.8661922753253276,0.958790612304119,0.3427889439152181,324.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6728044227317527,-1.0800760538681695,-0.2847909150300201,0.05723312459093477,-0.3221876280648368
861,non-targeting,0.9454834992993724,0.0828879282343723,0.2709114665621985,0.9859025627959396,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025863703974971175,-0.8427293756733769,0.5084334196867768,0.5300403676134475,-0.3904550279889787
862,BRCA1,0.0618447338704208,0.1818405221065003,0.1726472805075173,0.9972675047049472,316.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022152992531105475,-0.7641737564750339,-0.31984579651444034,-0.08543982201434197,0.6051956721714562
863,PTEN,0.4224231804698081,0.6256695256395887,0.9958253233173906,0.0396590827057014,315.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18821899272777398,-0.5840040663014288,-0.18972363295378503,-1.3062897453916835,0.023034558977399477
864,TP53,0.7587169005138316,0.6032729583035963,0.1881396024908341,0.1029582082078085,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4177171212655526,-0.686630800495977,0.08973001550745074,0.1815054913784595,-0.08169046129499158
865,PTEN,0.5123523971526428,0.1620343247501,0.8093293930006233,0.66042967252227,329.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12258187399970155,-0.6902587061342986,0.024613415753399925,0.08328308348960078,-0.25457361766270226
866,PTEN,0.270013250419353,0.5411857268350679,0.8026013319076897,0.2881900426729428,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2772150180957935,-0.8015977735104768,0.5295525303593389,-0.701016539715706,-0.3936190877641952
867,BRCA1,0.6314778122923519,0.1522269279179473,0.191625016513671,0.3262977326727374,319.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22986132303873696,-1.000378009547358,-0.1436612447102863,-0.37709168576179675,-0.8066713741847448
868,MYC,0.8175498915004243,0.3866717909205684,0.4587932460266491,0.5432762883431486,309.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17049706776936846,-0.4893839338551397,-0.31003266087284787,0.25221304589129523,0.39311523437499996
869,non-targeting,0.6985489970088259,0.8182934135849643,0.2750411867335874,0.1537760124346682,335.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.396063666873508,-0.6564007510309634,0.18186906885217735,-0.022396028802750045,-0.28757837840488976
870,BRCA1,0.7019076473531023,0.6250621193734255,0.1072429184796283,0.8566211057831016,330.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9159820803889521,-0.9205154398213262,-0.27399066642478664,-0.00724826163433967,0.08756328310285277
871,BRCA1,0.8632705237508246,0.458660175511464,0.4184775617853333,0.6756597871987199,334.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5006896937334979,-0.91344255986421,-0.40620788998074,0.06902756589524284,-0.2809792109898157
872,KRAS,0.2800026830688977,0.2063784535052406,0.8717903397345015,0.9895797142504624,334.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3278081646672002,-0.48466322940328854,0.11482587390475807,0.2884654998779297,0.09188117980957022
873,KRAS,0.5042911640045398,0.6411285171830352,0.4243826601816084,0.664825745295596,310.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4332940207587348,-0.9711735642474632,-0.9620187300222892,-0.5659909086024507,0.5342489515032087
874,BRCA1,0.9337486486367594,0.1615421882853024,0.0635412380661096,0.0643643120699226,329.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08638043227019132,-1.0500722014385722,-0.0141545048466436,0.37569402329465174,0.0822963987077987
875,KRAS,0.786071944715367,0.8729416598964419,0.0745866190054874,0.3770521808151552,298.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5319706669560187,-1.1139378713524861,-0.019674703809950067,-0.05262039874462365,0.2167007446289062
876,PTEN,0.7021045598991769,0.0186209273320525,0.977544683194867,0.800871666426988,307.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054346886387577786,-1.1637902073238209,0.15695782414189097,0.2615742074682357,-0.4375484194074357
877,MYC,0.8786384650465763,0.7549876964145553,0.3279194018695134,0.0745237986723448,309.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29520656444408266,-0.9077081825422204,-0.40873775835390425,0.03745562167877847,-0.3578576224190848
878,TP53,0.3466423490599516,0.7053738559822187,0.0616891057530289,0.5716644046590503,317.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8012304094102649,-0.6283574290897534,-0.4607693389610008,0.45671500753849115,0.027715301513671964
879,BRCA1,0.0873932831386551,0.3085968337768395,0.49969144153015,0.8154376763825972,311.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3652818962379738,-1.1532654948856518,0.17694318559434685,0.16951820698190234,-0.5225530896868025
880,BRCA1,0.6878775473139117,0.1020794333112858,0.4817731957878735,0.911872890296065,305.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14422367943657788,-1.2590664521507595,-0.3279002542848941,0.6935667159709527,0.3551127025059291
881,KRAS,0.5965023477713582,0.5951348111226487,0.1142362771632951,0.581131378180999,324.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07517621782090922,-0.5204912683238154,0.09923739256682218,0.9216124189660906,0.18989800044468463
882,BRCA1,0.4833640248929388,0.1565309762210376,0.4059157236157471,0.7253345143274252,318.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2692416720920139,-1.101564079782237,0.06678832725242345,0.5803561839651552,-0.1080867767333984
883,TP53,0.0309356893669181,0.7784503137263905,0.4095830526210429,0.3867940779309277,316.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6454429555822301,-1.0965033966562021,0.18481097751193576,0.2303301790927319,-0.14198597499302457
884,KRAS,0.7603632510773664,0.5953334810974378,0.7730456750922968,0.132168769110215,313.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3554202327021845,-1.0834927579630977,-0.09501308865017366,0.152742122082,-0.9719943932124547
885,BRCA1,0.9467712404218044,0.2288144690200384,0.7324865521927533,0.8324607069446982,324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2767238193088106,-0.8009212970733642,-0.29718376089025433,0.11945450965394366,0.022500692095075214
886,PTEN,0.0943449369530268,0.2425412686366764,0.3698083488091207,0.0785102015772069,316.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4706579279016567,-0.993369025769441,-0.43057338926527233,0.5406592511116188,0.03723951067243303
887,non-targeting,0.9072018918085591,0.39344321027038,0.041282455508298,0.4431479536838952,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6439572334289552,-0.7012323130731997,-0.01605535436559613,0.41139354299991693,0.19832812717982695
888,TP53,0.3901619392713744,0.1910282343519348,0.5020078330624246,0.9893526522780448,312.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04138473228172024,-0.7694265510724939,-0.17957722699200662,0.23856627281675946,0.36135866982596276
889,non-targeting,0.8796150931806741,0.5987932110118576,0.0586522520418321,0.3865860734968268,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1120536450986509,-1.1705994181011035,-0.5750718540615507,-0.29864785823416207,0.36834000178745807
890,non-targeting,0.5048541536278269,0.9070630259290686,0.2062796786212383,0.2814668391530496,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042861352143464204,-0.7587972723919412,-0.030812998171205752,-0.11745209389544553,0.13045730590820304
891,PTEN,0.1877461262494818,0.9918350271291824,0.3354657456389492,0.8056293882134499,319.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6427856727882668,-1.0343574803808462,-0.08275280705204713,0.46588230944694353,0.288149860927037
892,TP53,0.8483527401134485,0.2280368527117064,0.8884573857640476,0.0268590932103592,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04660701045283555,-0.739541775247325,-0.183037899158619,-0.08292826388744601,0.08218244825090681
893,PTEN,0.6176826025274011,0.3887411646304269,0.8383376342012232,0.3700662089213949,316.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34038697701913345,-1.133289246973784,-0.5671053709807221,0.4320754517900183,0.31993781498500273
894,TP53,0.4212659686554121,0.7747425678675095,0.4188624514681234,0.6110942145273773,330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2350322334854691,-0.7643046254697053,0.19846493756329564,-0.18414498795854284,-0.07017483030046745
895,BRCA1,0.6119858145032919,0.747419965531764,0.2207407903380676,0.0521305904634408,316.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22799229092068152,-1.11375935803289,-0.06929972613299329,0.021892462385461497,-0.32438567025320886
896,BRCA1,0.0257349780550538,0.2593379508889071,0.7592292386969415,0.6248689602501984,318.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2165722811663593,-1.1398519225742505,0.15619112650553402,0.05828773620280825,0.4552450725010462
897,MYC,0.3704903124634905,0.4387614617350849,0.7597673201231627,0.180679161992677,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2046385729754414,-0.38758328893910277,0.2623441201669199,0.24939658793997266,-0.7684525898524694
